agent_id,time,user_id,round,ExpectedQvalue
0,38.0,2,1,44.346154
0,38.5,2,1,72.423077
0,39.0,2,1,78.961538
0,39.5,2,1,39.423077
0,40.0,2,1,44.423077
0,40.5,2,1,69.576923
0,41.0,2,1,102.153846
0,41.5,2,1,60.076923
0,42.0,2,1,95.846154
0,42.5,2,1,53.538462
0,43.0,2,1,77.576923
0,43.5,2,1,83.5
0,44.0,2,1,45.692308
0,44.5,2,1,35.346154
0,45.0,2,1,58.461538
0,45.5,2,1,83.423077
0,46.0,2,1,36.961538
0,46.5,2,1,33.5
0,47.0,2,1,25.384615
0,47.5,2,1,45.846154
0,48.0,2,1,68.615385
0,48.5,2,1,96.076923
0,49.0,2,1,43.0
0,49.5,2,1,63.576923
0,50.0,2,1,72.076923
0,50.5,2,1,61.769231
0,51.0,2,1,74.615385
0,51.5,2,1,109.846154
0,52.0,2,1,55.192308
0,52.5,2,1,75.730769
0,53.0,2,1,95.538462
0,53.5,2,1,86.346154
0,54.0,2,1,98.769231
0,54.5,2,1,53.615385
0,55.0,2,1,64.269231
0,55.5,2,1,96.230769
0,56.0,2,1,72.5
0,56.5,2,1,105.538462
0,57.0,2,1,119.846154
0,57.5,2,1,56.192308
0,58.0,2,1,83.307692
0,58.5,2,1,43.653846
0,59.0,2,1,72.653846
0,59.5,2,1,58.346154
0,60.0,2,1,98.615385
0,60.5,2,1,60.923077
0,61.0,2,1,91.384615
0,61.5,2,1,149.769231
0,62.0,2,1,64.038462
0,62.5,2,1,56.461538
0,63.0,2,1,60.0
0,63.5,2,1,78.538462
0,64.0,2,1,110.769231
0,64.5,2,1,43.5
0,65.0,2,1,109.230769
0,65.5,2,1,78.884615
0,66.0,2,1,68.269231
0,66.5,2,1,97.384615
0,67.0,2,1,58.5
0,67.5,2,1,138.730769
0,68.0,2,1,77.615385
0,68.5,2,1,34.923077
0,69.0,2,1,87.538462
0,69.5,2,1,76.115385
0,70.0,2,1,45.730769
0,70.5,2,1,86.038462
0,71.0,2,1,78.461538
0,71.5,2,1,39.346154
0,72.0,2,1,65.538462
0,72.5,2,1,112.076923
0,73.0,2,1,44.769231
0,73.5,2,1,49.653846
0,74.0,2,1,75.769231
0,74.5,2,1,76.115385
0,75.0,2,1,22.038462
0,75.5,2,1,92.346154
0,76.0,2,1,119.653846
0,76.5,2,1,93.730769
0,77.0,2,1,109.038462
0,77.5,2,1,133.153846
0,78.0,2,1,77.269231
0,78.5,2,1,58.0
0,79.0,2,1,117.346154
0,79.5,2,1,99.192308
0,80.0,2,1,118.153846
0,80.5,2,1,60.730769
0,81.0,2,1,91.038462
0,81.5,2,1,72.576923
0,82.0,2,1,45.115385
0,82.5,2,1,52.423077
0,83.0,2,1,71.192308
0,83.5,2,1,68.5
0,84.0,2,1,72.307692
0,84.5,2,1,106.653846
0,85.0,2,1,95.538462
0,85.5,2,1,100.384615
0,86.0,2,1,17.615385
0,86.5,2,1,86.346154
0,87.0,2,1,56.269231
0,87.5,2,1,128.769231
0,88.0,2,1,129.769231
0,88.5,2,1,139.653846
0,89.0,2,1,113.192308
0,89.5,2,1,126.615385
0,90.0,2,1,136.653846
0,90.5,2,1,87.923077
0,91.0,2,1,98.807692
0,91.5,2,1,133.576923
0,92.0,2,1,74.346154
0,92.5,2,1,64.384615
0,93.0,2,1,92.5
0,93.5,2,1,69.5
0,94.0,2,1,85.269231
0,94.5,2,1,132.538462
0,95.0,2,1,120.0
0,95.5,2,1,154.538462
0,96.0,2,1,131.115385
0,96.5,2,1,79.692308
0,97.0,2,1,106.192308
0,97.5,2,1,93.230769
0,98.0,2,1,71.0
0,98.5,2,1,136.576923
0,99.0,2,1,129.115385
0,99.5,2,1,138.807692
0,100.0,2,1,120.230769
0,0.5,2,2,51.038462
0,1.0,2,2,26.653846
0,1.5,2,2,68.576923
0,2.0,2,2,31.5
0,2.5,2,2,78.5
0,3.0,2,2,91.615385
0,3.5,2,2,44.884615
0,4.0,2,2,37.0
0,4.5,2,2,73.538462
0,5.0,2,2,36.153846
0,5.5,2,2,24.769231
0,6.0,2,2,20.269231
0,6.5,2,2,39.923077
0,7.0,2,2,44.346154
0,7.5,2,2,65.269231
0,8.0,2,2,123.769231
0,8.5,2,2,36.5
0,9.0,2,2,33.538462
0,9.5,2,2,38.576923
0,10.0,2,2,29.961538
0,10.5,2,2,93.576923
0,11.0,2,2,77.538462
0,11.5,2,2,106.923077
0,12.0,2,2,12.423077
0,12.5,2,2,41.846154
0,13.0,2,2,82.884615
0,13.5,2,2,19.423077
0,14.0,2,2,49.038462
0,14.5,2,2,34.576923
0,15.0,2,2,119.653846
0,15.5,2,2,30.038462
0,16.0,2,2,90.576923
0,16.5,2,2,76.653846
0,17.0,2,2,63.269231
0,17.5,2,2,83.653846
0,18.0,2,2,31.384615
0,18.5,2,2,101.461538
0,19.0,2,2,71.423077
0,19.5,2,2,62.115385
0,20.0,2,2,50.807692
0,20.5,2,2,35.884615
0,21.0,2,2,78.807692
0,21.5,2,2,61.384615
0,22.0,2,2,43.884615
0,22.5,2,2,60.461538
0,23.0,2,2,37.192308
0,23.5,2,2,56.076923
0,24.0,2,2,88.346154
0,24.5,2,2,49.538462
0,25.0,2,2,34.076923
0,25.5,2,2,48.5
0,26.0,2,2,54.346154
0,26.5,2,2,72.807692
0,27.0,2,2,89.115385
0,27.5,2,2,35.769231
0,28.0,2,2,116.076923
0,28.5,2,2,88.076923
0,29.0,2,2,56.153846
0,29.5,2,2,25.346154
0,30.0,2,2,68.961538
0,30.5,2,2,72.615385
0,31.0,2,2,108.230769
0,31.5,2,2,66.423077
0,32.0,2,2,50.307692
0,32.5,2,2,60.115385
0,33.0,2,2,26.653846
0,33.5,2,2,116.0
0,34.0,2,2,64.769231
0,34.5,2,2,96.923077
0,35.0,2,2,67.692308
0,35.5,2,2,64.769231
0,36.0,2,2,52.423077
0,36.5,2,2,120.0
0,37.0,2,2,136.230769
0,37.5,2,2,87.5
0,38.0,2,2,78.384615
0,38.5,2,2,24.269231
0,39.0,2,2,99.153846
0,39.5,2,2,88.576923
0,40.0,2,2,120.307692
0,40.5,2,2,62.192308
0,41.0,2,2,105.615385
0,41.5,2,2,102.615385
0,42.0,2,2,92.461538
0,42.5,2,2,21.230769
0,43.0,2,2,75.615385
0,43.5,2,2,86.153846
0,44.0,2,2,108.423077
0,44.5,2,2,112.576923
0,45.0,2,2,94.538462
0,45.5,2,2,105.692308
0,46.0,2,2,75.038462
0,46.5,2,2,96.923077
0,47.0,2,2,44.538462
0,47.5,2,2,65.769231
0,48.0,2,2,62.269231
0,48.5,2,2,67.5
0,49.0,2,2,59.884615
0,49.5,2,2,71.384615
0,50.0,2,2,52.269231
0,50.5,2,2,45.615385
0,51.0,2,2,102.384615
0,51.5,2,2,68.076923
0,52.0,2,2,100.461538
0,52.5,2,2,41.653846
0,53.0,2,2,82.269231
0,53.5,2,2,56.5
0,54.0,2,2,32.307692
0,54.5,2,2,94.769231
0,55.0,2,2,90.346154
0,55.5,2,2,54.961538
0,56.0,2,2,88.961538
0,56.5,2,2,87.230769
0,57.0,2,2,83.846154
0,57.5,2,2,65.923077
0,58.0,2,2,60.346154
0,58.5,2,2,50.653846
0,59.0,2,2,65.423077
0,59.5,2,2,88.0
0,60.0,2,2,66.384615
0,60.5,2,2,16.0
0,61.0,2,2,130.769231
0,61.5,2,2,65.0
0,62.0,2,2,96.115385
0,62.5,2,2,66.384615
0,63.0,2,2,70.846154
0,63.5,2,2,73.230769
0,64.0,2,2,93.192308
0,64.5,2,2,88.038462
0,65.0,2,2,76.346154
0,65.5,2,2,32.230769
0,66.0,2,2,76.192308
0,66.5,2,2,75.038462
0,67.0,2,2,69.384615
0,67.5,2,2,100.807692
0,68.0,2,2,93.692308
0,68.5,2,2,88.230769
0,69.0,2,2,90.423077
0,69.5,2,2,84.230769
0,70.0,2,2,36.076923
0,70.5,2,2,95.692308
0,71.0,2,2,95.269231
0,71.5,2,2,129.846154
0,72.0,2,2,136.192308
0,72.5,2,2,96.653846
0,73.0,2,2,103.730769
0,73.5,2,2,83.192308
0,74.0,2,2,73.923077
0,74.5,2,2,82.769231
0,75.0,2,2,64.038462
0,75.5,2,2,91.461538
0,76.0,2,2,112.961538
0,76.5,2,2,67.692308
0,77.0,2,2,65.307692
0,77.5,2,2,87.115385
0,78.0,2,2,61.730769
0,78.5,2,2,88.038462
0,79.0,2,2,98.807692
0,79.5,2,2,103.615385
0,80.0,2,2,98.846154
0,80.5,2,2,35.538462
0,81.0,2,2,89.807692
0,81.5,2,2,91.884615
0,82.0,2,2,84.269231
0,82.5,2,2,112.0
0,83.0,2,2,160.346154
0,83.5,2,2,86.0
0,84.0,2,2,100.961538
0,84.5,2,2,136.884615
0,85.0,2,2,85.230769
0,85.5,2,2,48.769231
0,86.0,2,2,67.692308
0,86.5,2,2,74.076923
0,87.0,2,2,91.538462
0,87.5,2,2,78.769231
0,88.0,2,2,136.730769
0,88.5,2,2,87.653846
0,89.0,2,2,99.846154
0,89.5,2,2,99.846154
0,90.0,2,2,44.346154
0,90.5,2,2,98.269231
0,91.0,2,2,49.961538
0,91.5,2,2,107.153846
0,92.0,2,2,92.115385
0,92.5,2,2,97.807692
0,93.0,2,2,94.807692
0,93.5,2,2,87.923077
0,94.0,2,2,62.192308
0,94.5,2,2,116.230769
0,95.0,2,2,51.230769
0,95.5,2,2,118.384615
0,96.0,2,2,55.692308
0,96.5,2,2,79.692308
0,97.0,2,2,116.192308
0,97.5,2,2,67.576923
0,98.0,2,2,82.576923
0,98.5,2,2,135.5
0,99.0,2,2,92.192308
0,99.5,2,2,99.769231
0,100.0,2,2,76.807692
0,0.5,3,1,90.230769
0,1.0,3,1,55.807692
0,1.5,3,1,71.807692
0,2.0,3,1,43.038462
0,2.5,3,1,71.269231
0,3.0,3,1,60.807692
0,3.5,3,1,50.730769
0,4.0,3,1,49.269231
0,4.5,3,1,21.423077
0,5.0,3,1,35.461538
0,5.5,3,1,44.076923
0,6.0,3,1,117.153846
0,6.5,3,1,69.615385
0,7.0,3,1,17.923077
0,7.5,3,1,87.346154
0,8.0,3,1,32.923077
0,8.5,3,1,25.884615
0,9.0,3,1,82.192308
0,9.5,3,1,46.538462
0,10.0,3,1,71.307692
0,10.5,3,1,35.076923
0,11.0,3,1,34.730769
0,11.5,3,1,43.076923
0,12.0,3,1,82.346154
0,12.5,3,1,97.615385
0,13.0,3,1,131.884615
0,13.5,3,1,75.807692
0,14.0,3,1,66.615385
0,14.5,3,1,37.115385
0,15.0,3,1,35.269231
0,15.5,3,1,75.538462
0,16.0,3,1,20.269231
0,16.5,3,1,40.653846
0,17.0,3,1,28.346154
0,17.5,3,1,48.807692
0,18.0,3,1,77.884615
0,18.5,3,1,39.192308
0,19.0,3,1,100.192308
0,19.5,3,1,81.269231
0,20.0,3,1,60.884615
0,20.5,3,1,39.846154
0,21.0,3,1,100.692308
0,21.5,3,1,44.538462
0,22.0,3,1,65.923077
0,22.5,3,1,57.230769
0,23.0,3,1,32.269231
0,23.5,3,1,65.923077
0,24.0,3,1,46.461538
0,24.5,3,1,119.730769
0,25.0,3,1,23.923077
0,25.5,3,1,35.653846
0,26.0,3,1,66.653846
0,26.5,3,1,36.576923
0,27.0,3,1,98.076923
0,27.5,3,1,40.423077
0,28.0,3,1,59.461538
0,28.5,3,1,60.115385
0,29.0,3,1,88.730769
0,29.5,3,1,78.538462
0,30.0,3,1,90.230769
0,30.5,3,1,75.192308
0,31.0,3,1,82.923077
0,31.5,3,1,87.461538
0,32.0,3,1,26.961538
0,32.5,3,1,99.307692
0,33.0,3,1,71.269231
0,33.5,3,1,69.730769
0,34.0,3,1,55.461538
0,34.5,3,1,92.423077
0,35.0,3,1,30.692308
0,35.5,3,1,82.346154
0,36.0,3,1,80.5
0,36.5,3,1,38.269231
0,37.0,3,1,73.961538
0,37.5,3,1,75.115385
0,38.0,3,1,41.384615
0,38.5,3,1,28.153846
0,39.0,3,1,25.423077
0,39.5,3,1,25.038462
0,40.0,3,1,108.153846
0,40.5,3,1,59.038462
0,41.0,3,1,61.5
0,41.5,3,1,51.884615
0,42.0,3,1,27.0
0,42.5,3,1,35.076923
0,43.0,3,1,62.576923
0,43.5,3,1,71.076923
0,44.0,3,1,43.0
0,44.5,3,1,74.461538
0,45.0,3,1,20.923077
0,45.5,3,1,23.692308
0,46.0,3,1,34.807692
0,46.5,3,1,68.346154
0,47.0,3,1,110.384615
0,47.5,3,1,67.0
0,48.0,3,1,39.846154
0,48.5,3,1,28.692308
0,49.0,3,1,14.769231
0,49.5,3,1,23.384615
0,50.0,3,1,69.269231
0,50.5,3,1,52.730769
0,51.0,3,1,88.192308
0,51.5,3,1,51.807692
0,52.0,3,1,35.884615
0,52.5,3,1,16.192308
0,53.0,3,1,65.038462
0,53.5,3,1,100.884615
0,54.0,3,1,69.615385
0,54.5,3,1,64.769231
0,55.0,3,1,45.807692
0,55.5,3,1,29.423077
0,56.0,3,1,20.961538
0,56.5,3,1,25.653846
0,57.0,3,1,77.307692
0,57.5,3,1,42.038462
0,58.0,3,1,46.461538
0,58.5,3,1,50.384615
0,59.0,3,1,17.384615
0,59.5,3,1,41.923077
0,60.0,3,1,41.153846
0,60.5,3,1,32.5
0,61.0,3,1,96.384615
0,61.5,3,1,76.153846
0,62.0,3,1,65.115385
0,62.5,3,1,30.961538
0,63.0,3,1,59.230769
0,63.5,3,1,57.576923
0,64.0,3,1,56.769231
0,64.5,3,1,36.538462
0,65.0,3,1,72.307692
0,65.5,3,1,79.153846
0,66.0,3,1,61.730769
0,66.5,3,1,47.884615
0,67.0,3,1,21.076923
0,67.5,3,1,43.538462
0,68.0,3,1,40.461538
0,68.5,3,1,69.346154
0,69.0,3,1,47.076923
0,69.5,3,1,124.807692
0,70.0,3,1,29.615385
0,70.5,3,1,67.307692
0,71.0,3,1,65.884615
0,71.5,3,1,41.961538
0,72.0,3,1,64.076923
0,72.5,3,1,23.230769
0,73.0,3,1,109.230769
0,73.5,3,1,52.0
0,74.0,3,1,25.615385
0,74.5,3,1,43.384615
0,75.0,3,1,66.884615
0,75.5,3,1,73.076923
0,76.0,3,1,52.846154
0,76.5,3,1,28.461538
0,77.0,3,1,46.653846
0,77.5,3,1,64.038462
0,78.0,3,1,38.038462
0,78.5,3,1,112.653846
0,79.0,3,1,60.076923
0,79.5,3,1,30.769231
0,80.0,3,1,86.384615
0,80.5,3,1,68.653846
0,81.0,3,1,57.576923
0,81.5,3,1,24.846154
0,82.0,3,1,67.615385
0,82.5,3,1,77.423077
0,83.0,3,1,50.0
0,83.5,3,1,44.269231
0,84.0,3,1,55.038462
0,84.5,3,1,43.038462
0,85.0,3,1,47.730769
0,85.5,3,1,39.884615
0,86.0,3,1,38.653846
0,86.5,3,1,149.461538
0,87.0,3,1,63.5
0,87.5,3,1,34.384615
0,88.0,3,1,25.576923
0,88.5,3,1,58.423077
0,89.0,3,1,41.923077
0,89.5,3,1,46.923077
0,90.0,3,1,81.846154
0,90.5,3,1,23.730769
0,91.0,3,1,60.923077
0,91.5,3,1,62.038462
0,92.0,3,1,76.846154
0,92.5,3,1,55.192308
0,93.0,3,1,38.692308
0,93.5,3,1,90.038462
0,94.0,3,1,36.692308
0,94.5,3,1,65.269231
0,95.0,3,1,65.423077
0,95.5,3,1,65.115385
0,96.0,3,1,73.153846
0,96.5,3,1,105.5
0,97.0,3,1,34.576923
0,97.5,3,1,47.346154
0,98.0,3,1,64.615385
0,98.5,3,1,87.653846
0,99.0,3,1,68.923077
0,99.5,3,1,19.961538
0,100.0,3,1,62.384615
0,0.5,2,3,54.923077
0,1.0,2,3,96.038462
0,1.5,2,3,13.769231
0,2.0,2,3,65.384615
0,2.5,2,3,76.5
0,3.0,2,3,120.807692
0,3.5,2,3,36.5
0,4.0,2,3,45.692308
0,4.5,2,3,87.730769
0,5.0,2,3,62.730769
0,5.5,2,3,180.769231
0,6.0,2,3,96.846154
0,6.5,2,3,35.961538
0,7.0,2,3,69.423077
0,7.5,2,3,73.615385
0,8.0,2,3,41.846154
0,8.5,2,3,99.461538
0,9.0,2,3,43.615385
0,9.5,2,3,31.846154
0,10.0,2,3,76.230769
0,10.5,2,3,66.461538
0,11.0,2,3,83.615385
0,11.5,2,3,129.192308
0,12.0,2,3,58.884615
0,12.5,2,3,39.961538
0,13.0,2,3,43.807692
0,13.5,2,3,53.884615
0,14.0,2,3,45.346154
0,14.5,2,3,99.076923
0,15.0,2,3,33.192308
0,15.5,2,3,92.769231
0,16.0,2,3,68.692308
0,16.5,2,3,102.923077
0,17.0,2,3,67.038462
0,17.5,2,3,43.653846
0,18.0,2,3,83.461538
0,18.5,2,3,29.923077
0,19.0,2,3,70.653846
0,19.5,2,3,74.615385
0,20.0,2,3,143.423077
0,20.5,2,3,34.423077
0,21.0,2,3,121.423077
0,21.5,2,3,66.307692
0,22.0,2,3,92.538462
0,22.5,2,3,98.538462
0,23.0,2,3,46.192308
0,23.5,2,3,69.730769
0,24.0,2,3,89.423077
0,24.5,2,3,61.115385
0,25.0,2,3,39.538462
0,25.5,2,3,91.884615
0,26.0,2,3,70.653846
0,26.5,2,3,62.730769
0,27.0,2,3,124.692308
0,27.5,2,3,37.076923
0,28.0,2,3,47.807692
0,28.5,2,3,49.615385
0,29.0,2,3,117.923077
0,29.5,2,3,88.884615
0,30.0,2,3,82.153846
0,30.5,2,3,123.807692
0,31.0,2,3,75.923077
0,31.5,2,3,42.307692
0,32.0,2,3,54.307692
0,32.5,2,3,96.192308
0,33.0,2,3,96.0
0,33.5,2,3,80.153846
0,34.0,2,3,105.153846
0,34.5,2,3,99.192308
0,35.0,2,3,63.346154
0,35.5,2,3,4.576923
0,36.0,2,3,124.423077
0,36.5,2,3,39.384615
0,37.0,2,3,89.730769
0,37.5,2,3,97.653846
0,38.0,2,3,75.384615
0,38.5,2,3,78.307692
0,39.0,2,3,63.269231
0,39.5,2,3,88.0
0,40.0,2,3,94.384615
0,40.5,2,3,75.692308
0,41.0,2,3,55.846154
0,41.5,2,3,88.884615
0,42.0,2,3,38.884615
0,42.5,2,3,93.0
0,43.0,2,3,73.615385
0,43.5,2,3,89.076923
0,44.0,2,3,73.730769
0,44.5,2,3,94.692308
0,45.0,2,3,84.923077
0,45.5,2,3,50.615385
0,46.0,2,3,124.5
0,46.5,2,3,84.461538
0,47.0,2,3,86.807692
0,47.5,2,3,57.5
0,48.0,2,3,58.192308
0,48.5,2,3,102.615385
0,49.0,2,3,62.769231
0,49.5,2,3,111.192308
0,50.0,2,3,60.961538
0,50.5,2,3,45.961538
0,51.0,2,3,79.230769
0,51.5,2,3,67.692308
0,52.0,2,3,93.076923
0,52.5,2,3,97.692308
0,53.0,2,3,79.769231
0,53.5,2,3,28.384615
0,54.0,2,3,61.653846
0,54.5,2,3,120.269231
0,55.0,2,3,22.846154
0,55.5,2,3,97.461538
0,56.0,2,3,62.615385
0,56.5,2,3,62.076923
0,57.0,2,3,63.346154
0,57.5,2,3,72.384615
0,58.0,2,3,78.0
0,58.5,2,3,93.0
0,59.0,2,3,82.384615
0,59.5,2,3,70.807692
0,60.0,2,3,87.961538
0,60.5,2,3,71.961538
0,61.0,2,3,96.307692
0,61.5,2,3,92.038462
0,62.0,2,3,53.576923
0,62.5,2,3,48.038462
0,63.0,2,3,103.115385
0,63.5,2,3,99.576923
0,64.0,2,3,81.269231
0,64.5,2,3,84.384615
0,65.0,2,3,59.269231
0,65.5,2,3,98.461538
0,66.0,2,3,80.923077
0,66.5,2,3,66.846154
0,67.0,2,3,60.307692
0,67.5,2,3,66.423077
0,68.0,2,3,98.038462
0,68.5,2,3,76.307692
0,69.0,2,3,114.153846
0,69.5,2,3,79.538462
0,70.0,2,3,95.038462
0,70.5,2,3,78.807692
0,71.0,2,3,77.269231
0,71.5,2,3,51.884615
0,72.0,2,3,87.538462
0,72.5,2,3,79.884615
0,73.0,2,3,85.192308
0,73.5,2,3,94.884615
0,74.0,2,3,109.346154
0,74.5,2,3,40.538462
0,75.0,2,3,66.961538
0,75.5,2,3,60.769231
0,76.0,2,3,92.076923
0,76.5,2,3,75.807692
0,77.0,2,3,92.653846
0,77.5,2,3,107.653846
0,78.0,2,3,109.846154
0,78.5,2,3,103.269231
0,79.0,2,3,68.461538
0,79.5,2,3,76.5
0,80.0,2,3,88.692308
0,80.5,2,3,60.153846
0,81.0,2,3,104.884615
0,81.5,2,3,70.461538
0,82.0,2,3,76.384615
0,82.5,2,3,64.769231
0,83.0,2,3,113.153846
0,83.5,2,3,63.923077
0,84.0,2,3,116.730769
0,84.5,2,3,114.269231
0,85.0,2,3,106.076923
0,85.5,2,3,121.0
0,86.0,2,3,71.346154
0,86.5,2,3,107.769231
0,87.0,2,3,86.653846
0,87.5,2,3,66.269231
0,88.0,2,3,46.923077
0,88.5,2,3,78.115385
0,89.0,2,3,73.692308
0,89.5,2,3,79.730769
0,90.0,2,3,77.384615
0,90.5,2,3,78.5
0,91.0,2,3,76.461538
0,91.5,2,3,103.346154
0,92.0,2,3,104.423077
0,92.5,2,3,81.346154
0,93.0,2,3,121.346154
0,93.5,2,3,102.961538
0,94.0,2,3,94.615385
0,94.5,2,3,107.192308
0,95.0,2,3,112.153846
0,95.5,2,3,107.461538
0,96.0,2,3,123.076923
0,96.5,2,3,63.5
0,97.0,2,3,114.384615
0,97.5,2,3,89.846154
0,98.0,2,3,100.192308
0,98.5,2,3,83.769231
0,99.0,2,3,98.5
0,99.5,2,3,119.730769
0,100.0,2,3,117.653846
0,0.5,4,1,28.884615
0,1.0,4,1,51.961538
0,1.5,4,1,42.769231
0,2.0,4,1,72.269231
0,2.5,4,1,58.807692
0,3.0,4,1,61.538462
0,3.5,4,1,73.884615
0,4.0,4,1,19.576923
0,4.5,4,1,46.076923
0,5.0,4,1,79.846154
0,5.5,4,1,59.346154
0,6.0,4,1,45.615385
0,6.5,4,1,52.423077
0,7.0,4,1,44.576923
0,7.5,4,1,41.461538
0,8.0,4,1,46.961538
0,8.5,4,1,23.730769
0,9.0,4,1,82.230769
0,9.5,4,1,87.0
0,10.0,4,1,58.346154
0,10.5,4,1,109.384615
0,11.0,4,1,67.846154
0,11.5,4,1,46.423077
0,12.0,4,1,76.384615
0,12.5,4,1,63.692308
0,13.0,4,1,28.346154
0,13.5,4,1,39.346154
0,14.0,4,1,42.846154
0,14.5,4,1,57.692308
0,15.0,4,1,56.269231
0,15.5,4,1,53.692308
0,16.0,4,1,118.461538
0,16.5,4,1,66.730769
0,17.0,4,1,50.076923
0,17.5,4,1,38.423077
0,18.0,4,1,34.692308
0,18.5,4,1,45.807692
0,19.0,4,1,47.692308
0,19.5,4,1,10.653846
0,20.0,4,1,71.692308
0,20.5,4,1,10.384615
0,21.0,4,1,7.538462
0,21.5,4,1,110.461538
0,22.0,4,1,54.5
0,22.5,4,1,58.692308
0,23.0,4,1,34.730769
0,23.5,4,1,34.423077
0,24.0,4,1,53.423077
0,24.5,4,1,25.153846
0,25.0,4,1,52.615385
0,25.5,4,1,52.923077
0,26.0,4,1,30.769231
0,26.5,4,1,50.884615
0,27.0,4,1,89.961538
0,27.5,4,1,40.269231
0,28.0,4,1,57.269231
0,28.5,4,1,38.923077
0,29.0,4,1,31.230769
0,29.5,4,1,72.423077
0,30.0,4,1,67.576923
0,30.5,4,1,91.807692
0,31.0,4,1,47.384615
0,31.5,4,1,26.576923
0,32.0,4,1,43.115385
0,32.5,4,1,32.346154
0,33.0,4,1,58.807692
0,33.5,4,1,77.615385
0,34.0,4,1,51.461538
0,34.5,4,1,55.923077
0,35.0,4,1,97.423077
0,35.5,4,1,68.576923
0,36.0,4,1,92.153846
0,36.5,4,1,55.538462
0,37.0,4,1,60.423077
0,37.5,4,1,64.961538
0,38.0,4,1,67.653846
0,38.5,4,1,196.653846
0,39.0,4,1,60.115385
0,39.5,4,1,96.615385
0,40.0,4,1,101.884615
0,40.5,4,1,58.653846
0,41.0,4,1,39.653846
0,41.5,4,1,99.692308
0,42.0,4,1,96.153846
0,42.5,4,1,41.307692
0,43.0,4,1,120.346154
0,43.5,4,1,44.076923
0,44.0,4,1,85.346154
0,44.5,4,1,112.692308
0,45.0,4,1,38.0
0,45.5,4,1,83.576923
0,46.0,4,1,73.538462
0,46.5,4,1,70.115385
0,47.0,4,1,79.923077
0,47.5,4,1,85.230769
0,48.0,4,1,83.269231
0,48.5,4,1,63.923077
0,49.0,4,1,62.230769
0,49.5,4,1,72.692308
0,50.0,4,1,111.692308
0,50.5,4,1,29.730769
0,51.0,4,1,68.461538
0,51.5,4,1,73.846154
0,52.0,4,1,51.961538
0,52.5,4,1,57.923077
0,53.0,4,1,91.807692
0,53.5,4,1,56.615385
0,54.0,4,1,92.807692
0,54.5,4,1,78.923077
0,55.0,4,1,96.0
0,55.5,4,1,34.538462
0,56.0,4,1,70.846154
0,56.5,4,1,56.961538
0,57.0,4,1,112.807692
0,57.5,4,1,70.0
0,58.0,4,1,81.038462
0,58.5,4,1,99.038462
0,59.0,4,1,93.0
0,59.5,4,1,77.884615
0,60.0,4,1,30.961538
0,60.5,4,1,38.192308
0,61.0,4,1,40.807692
0,61.5,4,1,100.384615
0,62.0,4,1,64.730769
0,62.5,4,1,34.384615
0,63.0,4,1,77.423077
0,63.5,4,1,75.538462
0,64.0,4,1,95.307692
0,64.5,4,1,61.461538
0,65.0,4,1,92.461538
0,65.5,4,1,141.653846
0,66.0,4,1,50.0
0,66.5,4,1,45.576923
0,67.0,4,1,78.423077
